id,l3,rooms,bathrooms,surface_total,surface_covered,price,property_type,precio_en_miles
O3q8oae1ruEVGlMd90NU3A==,Boedo,3,1,61,57,139000,Departamento,139
2+7TXMpTPdfxjlnaU85sLg==,Nuñez,3,1,56,50,135000,Departamento,135
Ghxlj0wOQDyH4VdjvHej+A==,Nuñez,3,1,70,65,187500,Departamento,188
L3g9acOrP7erBGGfGEv4ng==,Nuñez,3,1,62,53,140000,Departamento,140
V0ouJ0a0xbMMJjywJ662Zw==,Retiro,3,2,82,82,99000,Departamento,99
lsCrq+WZ2SqX4Eq/ns04xA==,Retiro,3,1,74,70,297400,Departamento,297
bKU/zQ1DCWWWhpnMF+cMMQ==,Retiro,3,1,74,70,297400,Departamento,297
4NhA7J/WtX6t+u64OkafOw==,Almagro,3,1,46,44,79000,Departamento,79
YEB2Cde+MJ3za5P1NPwY3w==,Almagro,3,2,76,68,200000,Departamento,200
I7ado+Sgv1cP5+jTsR3uAQ==,Coghlan,3,2,132,102,330000,Departamento,330
X87S7wgaGZIu5aAckG6qug==,Palermo,3,2,104,85,160000,Departamento,160
soNIRWrt29/csbcSLWl6aw==,Palermo,3,2,129,103,395536,Departamento,396
2VZ8xQqPT6DdpZNgKrN9xg==,Palermo,3,1,104,80,265000,Departamento,265
h5jN6dyituLXDRCEdZHU3w==,Palermo,3,2,85,85,250000,Departamento,250
Pvmaj2DIaSU6QbrYQW2HeQ==,Palermo,3,1,76,70,249000,Departamento,249
183eeRId7GiZPPBrSoVnyw==,Palermo,3,2,73,61,167900,Departamento,168
b49n48kd2lb+OheYxOJljg==,Palermo,3,2,83,83,350000,Departamento,350
AEsXaOugX276+KPbLgqS0w==,Palermo,3,1,55,51,130000,Departamento,130
cfjYrXvXHALvb7Gx1VXrCg==,Palermo,3,2,139,79,372528,Departamento,373
Pob4QygVha08RE0UFrbQXg==,Palermo,3,2,67,60,125000,Departamento,125
QqbX6Vl0eCHmT5MI669bOw==,Palermo,3,1,66,66,134900,Departamento,135
k6Q5ifK3rTIMYvbFnhnUOQ==,Palermo,3,2,83,83,350000,Departamento,350
XS+N9/Xc3zt1/aRoTESK1A==,Barracas,3,1,70,70,143000,Departamento,143
tZ+1ETQxOe3AdJtLDSYZCw==,Belgrano,3,2,77,65,159000,Departamento,159
nloAQhahuKB5uM0LRWXDuA==,Belgrano,3,2,80,70,265000,Departamento,265
N68bcsupQ1X3C9sR2DwmMg==,Belgrano,3,2,58,56,150000,Departamento,150
BXtpPjsXbedC+QhvYC/JmA==,Belgrano,3,1,54,51,140000,Departamento,140
5ZnMEm/JDelkWKWNNxfUiQ==,Belgrano,3,2,81,81,215000,Departamento,215
qixRSUfTxbPkeQqnw/CpEA==,Floresta,3,1,65,60,75000,Departamento,75
sKl1GUy5BCeJN5Qe4UlKew==,Floresta,3,2,69,60,124900,Departamento,125
YCLQg4K53LlzpmkcnKKEWg==,Recoleta,3,1,60,60,115000,Departamento,115
sd1dPOLndAFbQa6vPmm3iQ==,Recoleta,3,2,85,85,250000,Departamento,250
J40eeLmzO2LhWQxYB96MgA==,Saavedra,3,1,91,77,240000,Departamento,240
YtaqqMDTFLkraA2IXq+50w==,Balvanera,3,1,54,54,70000,Departamento,70
IEkXlWYWIHNsKDuZ9M47sw==,Balvanera,3,1,42,41,69300,Departamento,69
CKBsejxPZY34AVcKTs0USw==,Balvanera,3,1,58,58,60000,Departamento,60
bQ6qAhcI2pWeqxL+FSHv1Q==,Caballito,3,1,61,57,75000,Departamento,75
Lgmy4y6lqdb6Xwz89eOZCg==,Caballito,3,1,80,76,180000,Departamento,180
H8MH8W8llrinSl2QhfQ4Dg==,Caballito,3,1,57,52,110000,Departamento,110
w+1N64B8m0so5RSia9XqqQ==,Chacarita,3,1,70,65,100000,Departamento,100
cFNRFCCZtjMb6GYIoDL7QQ==,Chacarita,3,1,52,52,88500,Departamento,88
rEPTYSOrsBVAXjp536mW0w==,Chacarita,3,1,66,66,139900,Departamento,140
P57bjng02/XchXLJ0oCpfA==,Colegiales,3,2,130,123,228000,Departamento,228
C+O2w5UYUC2kqm2aFqoyyQ==,Colegiales,3,1,57,52,118000,Departamento,118
lvywyeF8R18wFtcqN5ZJMA==,Barrio Norte,3,2,81,75,179000,Departamento,179
aOohCge+E9L9OdUgx1yiRw==,Barrio Norte,3,1,59,50,150000,Departamento,150
2Wzkxx6Cd4lTqdV7FcqD8w==,Barrio Norte,3,2,106,97,250000,Departamento,250
cNWHQnpQ9wi4J0Ld+gjpQQ==,Barrio Norte,3,1,60,60,115000,Departamento,115
kYT1ngPht6ojAl/dlyr8ng==,Barrio Norte,3,2,85,85,250000,Departamento,250
TIogSzp3fs7QcAomASEVhA==,Monte Castro,3,1,72,60,135000,Departamento,135
FcNR203KLT5cwVEbPKX9tA==,San Nicolás,3,1,77,74,173000,Departamento,173
S9/DGmAHlMx9tTYw6kIp3Q==,Villa Crespo,3,1,58,53,114000,Departamento,114
p3FM1SlYIAVBQf4rWzYBBg==,Villa Devoto,3,1,64,60,135000,Departamento,135
pePsd6MAe/LnTTtEST/f+Q==,Villa Devoto,3,1,58,58,125000,Departamento,125
7DpXwqg8x9kno0EEXHoJ8w==,Villa Devoto,3,1,73,62,165000,Departamento,165
qIozSKntDVRNaJ/W1j/CuQ==,Villa Lugano,3,1,54,54,79000,Departamento,79
Rgy0G83o1SJ8HEHp7z9U7A==,Puerto Madero,3,2,145,111,670000,Departamento,670
rpHV25YbOkXpvsLUBUQDtA==,San Cristobal,3,1,43,43,63000,Departamento,63
D3PmdxOvW9lGfgM36d6MBw==,Villa Ortuzar,3,1,86,70,135000,Departamento,135
mQDqyB8qKYf07m5OfRlFjg==,Villa Urquiza,3,1,58,52,95000,Departamento,95
PUojKjLuSeRsAyUHwn5Nrg==,Villa Urquiza,3,1,110,75,195000,Departamento,195
do5pN2BVmcoFOK8OS4Avag==,Villa Urquiza,3,1,68,53,119000,Departamento,119
sAzocOLpfO6kdKaWde6POg==,Parque Patricios,3,1,63,55,79900,Departamento,80
SjDcG2Y6RT68bpERlBriLg==,Boedo,4,2,160,90,199000,PH,199
82pVIHFG36RpewnmoK5cYg==,Flores,4,2,163,140,249900,PH,250
ac+n+SNudAGd15wH3e+RTA==,Nuñez,4,1,146,86,159000,PH,159
UkwncRhrssunEgV9AwRLMg==,Belgrano,4,1,146,86,159000,PH,159
vk6BeybW8LaSBI61bdGAcA==,Belgrano,4,2,137,105,240000,PH,240
CfgLl1i7fdNVlSieSLilYQ==,Caballito,4,2,160,128,270000,PH,270
2m1rIC8RxPZWEc0kkkiMUA==,Villa Riachuelo,4,1,80,71,129000,PH,129
eABNfQz/7a5x3Bkut7kGyw==,Parque Patricios,4,1,135,100,199000,PH,199
TE6gk0iqo7GJgWZzdfbZkg==,Villa Santa Rita,4,1,120,74,140000,PH,140
CPtU7ylIuXHbkXAXy5BIbA==,Villa del Parque,4,2,112,88,220000,PH,220
m7vog09v3YSLMf804+i1Iw==,Parque Avellaneda,4,1,155,95,129000,PH,129
Y6J7yYEShUzr2+mdSvsllQ==,Saavedra,4,2,143,108,259999,Casa,260
6C3HzlUw1eKA1h2HvM8DJQ==,Mataderos,4,2,120,80,210000,Casa,210
t8hUP+HZJfz9EZqvhGq/jQ==,Villa Luro,4,1,294,153,269000,Casa,269
DjaB/T9lJeSH7BIdj6pSIg==,Villa Urquiza,4,2,137,105,240000,Casa,240
U4d/AqveSS4eHEvp/BSULQ==,Boedo,4,2,86,78,154700,Departamento,155
Dun3JDgEzDVzVcZveSxI2Q==,Flores,4,1,68,68,108000,Departamento,108
255UeGzR+RDInrQW6u55Vg==,Nuñez,4,2,149,134,420000,Departamento,420
FWv+WwtTzQ0graIuV28rvQ==,Almagro,4,1,59,58,98000,Departamento,98
U2TvU2rkmOe9OnXVmn6sig==,Palermo,4,2,216,128,605248,Departamento,605
QvJk7UiBsGDLbV8eI97qwQ==,Palermo,4,2,117,103,240000,Departamento,240
BzH68MfZwSKKARPCBS7TlA==,Palermo,4,1,73,69,165000,Departamento,165
SQXTx6pyKtcyfpgo8lNoqQ==,Barracas,4,3,135,130,342000,Departamento,342
17M+pP+vsicrGvpYnmSlZQ==,Belgrano,4,1,105,105,159000,Departamento,159
ou/UkPeGlWU8F946/WIEDw==,Belgrano,4,2,112,102,399000,Departamento,399
Oy1qM81eVBdxVOuZodr38A==,Belgrano,4,4,171,171,840000,Departamento,840
88vDp2X5g+8lBmu9CtMARg==,Belgrano,4,2,107,99,180000,Departamento,180
WMz0TK6DZzHD5+BfDY5aMg==,Belgrano,4,1,87,83,200000,Departamento,200
csCI9cXZr5BwLv6qSnoaTg==,Belgrano,4,3,144,121,339000,Departamento,339
Q0JRw8TY4K2SvW9nasGI7A==,Belgrano,4,2,100,90,298000,Departamento,298
OBJrLl7Dqrgu3VbKqIWxHw==,Congreso,4,2,110,110,98000,Departamento,98
8lsiYDsFkNEk3LdCaQNdCQ==,Recoleta,4,3,211,193,499000,Departamento,499
j6tBmEE1GSGZ1huwY+9y2w==,Recoleta,4,2,168,152,398000,Departamento,398
JDEIF559wZNnTuV1wEuKlA==,Recoleta,4,2,124,118,215000,Departamento,215
0ywcu/q4+l6bFHwaPHZtOQ==,Recoleta,4,2,102,98,215000,Departamento,215
CB+einG2VOnMq8vQUlbvIA==,Recoleta,4,1,74,67,185000,Departamento,185
krNc8cg9OWbqr9CHqgFnmA==,Recoleta,4,2,132,124,297000,Departamento,297
NQspRWXVIWcUnPLABCWiyQ==,Saavedra,4,2,123,118,250000,Departamento,250
Iui01YL9hRYqvp84n4uIOQ==,Caballito,4,2,106,98,189000,Departamento,189
JP5cn5uN92NXJecKhoCRMQ==,Caballito,4,3,161,139,375000,Departamento,375
yiy1WutfAv/JTa81jvPhXw==,Chacarita,4,1,80,77,134900,Departamento,135
zH+RLZYs5nZdLZ695C2aqw==,Colegiales,4,3,144,121,339000,Departamento,339
FZHCMJHdcT+O/IfRzHNTKA==,Barrio Norte,4,2,92,89,200000,Departamento,200
8p5B+eltX/mn4Whqohvw/g==,Villa Crespo,4,1,65,56,95000,Departamento,95
B6tMtflEZ2+kHCnSJwBqDg==,Villa Ortuzar,4,1,84,84,188000,Departamento,188
jbm5xCwXbRSQjHMvl6VlSA==,Villa Riachuelo,4,1,80,71,129000,Departamento,129
DjCtGy0djH8foILN4imo0A==,Flores,5,3,230,230,298000,PH,298
l8of/Dzr55U0ieY14WrS+g==,Caballito,5,2,183,140,295000,PH,295
hkba7bHvF9omF11eXyeeBg==,Villa Urquiza,5,2,208,127,370000,PH,370
dff/mDawQC8EZ/TgAt25jQ==,Flores,5,2,284,249,240000,Casa,240
a7yJO98HxKKFcKvAiiB9cg==,Flores,5,3,230,230,298900,Casa,299
ti2KGZ9IET6PtObBESPtTw==,Retiro,5,2,120,120,279000,Departamento,279
a//15tFDOoLLgO2FkHz06g==,Belgrano,5,5,248,225,850000,Departamento,850
epio9o4KUMXY9aPAQKw+hA==,Belgrano,5,2,206,165,485000,Departamento,485
JtD5kEFrfM7xYJYqwGJ+MQ==,Belgrano,5,1,96,96,217000,Departamento,217
Uo8aRa12uc6HvQCgeEzorQ==,Barrio Norte,5,3,185,175,440000,Departamento,440
Y9+0zZv4gGh3ti/X7Y+0pg==,Paternal,6,3,220,120,200000,Casa,200
zPR5Mzu1ymmMdrmD9oXsYg==,Colegiales,6,3,450,400,950000,Casa,950
HzakItrtOhpksVkdAf3Y1g==,Colegiales,6,5,507,372,669000,Casa,669
8F8YG9YuMGjPrhfe0JlD1w==,Villa del Parque,6,4,584,475,690000,Casa,690
ZvOkEtIZljWylqckE1XU8w==,Almagro,7,1,130,130,215000,Departamento,215
dlyZHrBhIWj/OdM0x4JYsQ==,Palermo,8,2,362,180,590000,PH,590
wH7NTUJhFds3MC7Ww2waBQ==,Nuñez,9,5,405,405,850000,Casa,850
lKE7mfb9TsucKhoKLN003A==,Once,1,1,27,27,38900,Departamento,39
VIoz6/fyhSSaUVzsC8JcKw==,Nuñez,1,1,42,39,105000,Departamento,105
As+PK3MfuCQtEN7YmPtmbA==,Palermo,1,1,27,27,57000,Departamento,57
aSGHhsUgc7rFRBAL/o+d8Q==,Palermo,1,1,33,32,95000,Departamento,95
eXGF9hObUobh2ZktBgcBgA==,Palermo,1,1,43,37,135000,Departamento,135
BZ9KCd3hd8gbGHCWIESJUA==,Palermo,1,1,40,35,126000,Departamento,126
60g2I7fkvina06xr4BZJmw==,Palermo,1,1,38,33,120000,Departamento,120
JJEqrVjcObIqF+9oD1tOpw==,Palermo,1,1,37,33,100000,Departamento,100
H3AnVmZ0alAPifGzwwoFIQ==,Palermo,1,1,43,37,116000,Departamento,116
80plIA9pMn/CGLaTt2VBYg==,Palermo,1,1,38,33,100000,Departamento,100
pHjJepYBSHlZZUqz8Yi6UQ==,Palermo,1,1,37,37,90000,Departamento,90
syrZFplrdz69yh531wQI+A==,Palermo,1,1,41,36,108000,Departamento,108
QQJji+zkJ2gYimhbrQbqrA==,Palermo,1,1,38,33,119000,Departamento,119
0lkbjNIYzzX66Hznnywxjw==,Palermo,1,1,70,37,151000,Departamento,151
3MhgJsaKpVysWkgmRGLNuw==,Belgrano,1,1,33,32,95000,Departamento,95
t22CtJzFKS/KetKaz4Rbcg==,Saavedra,1,1,32,28,85000,Departamento,85
oWgFedhqsnzejOo3wVvTQA==,Caballito,1,1,45,41,93000,Departamento,93
W/NuDhvUINsLsSV1TB13oQ==,Monserrat,1,1,32,30,64500,Departamento,64
aWX4tJYQOR/AOynDzN0MQg==,Monserrat,1,1,34,32,67000,Departamento,67
F7CTWno5g+8fD0636CjTxA==,Villa Crespo,1,1,41,38,102000,Departamento,102
dHkDV6+NtkRif7RXyhIbSQ==,Parque Chacabuco,1,1,27,25,70000,Departamento,70
kd4YY+yKt4y50Wd7HK5XtA==,Villa Pueyrredón,1,1,34,30,73000,Departamento,73
ETW3g4SHEGufAX+WztH7zg==,Nuñez,3,1,65,58,159000,Departamento,159
YbOBh46NoheRrJIUH021fw==,Belgrano,3,1,53,53,119000,Departamento,119
ZFJh4PbVur8dFE2VxUXNlQ==,Boedo,1,1,48,42,68000,Departamento,68
/KrX8k1R/7xZfXXa609b+A==,Almagro,1,1,31,28,63000,Departamento,63
xSkdZh8VlPonvDw0Emt6ag==,Almagro,1,1,37,31,90000,Departamento,90
SKWLcMbhWEob8m2FbQ5B8Q==,Palermo,1,1,34,31,95000,Departamento,95
4temC2VH6CEP4Jky1MrzZg==,Barracas,1,1,32,32,55000,Departamento,55
1UiZh/XXM2cp/tjgSc7zMA==,Floresta,1,1,36,36,58000,Departamento,58
adm2mgxNZq4cqUX/IjpiIg==,Agronomía,1,1,36,33,45000,Departamento,45
deW26jB9TGOHwifT11/ctg==,Puerto Madero,1,1,33,27,87500,Departamento,88
6Wx3+QibnBmpaMs72h7sVg==,Villa Urquiza,1,1,37,31,69000,Departamento,69
dAE5p1Aj/8r7jh1bqLHr0A==,Flores,2,1,42,29,85000,Departamento,85
yI1n8aXjbh3p1jD+AyO6cw==,Nuñez,2,2,43,40,142000,Departamento,142
Z7+kAYx2v9jBJcIhp4hihw==,Almagro,2,1,34,34,49900,Departamento,50
flZkFnSW24BNBU9rTvlAuw==,Almagro,2,1,54,45,79500,PH,80
FMeYcGYIPfMBOc+JhZyPZw==,Almagro,2,1,31,31,59000,Departamento,59
SKYJArbkJbRv3tu12jkJpA==,Almagro,2,1,44,41,69000,Departamento,69
6jot/9TOrgxmFdplN3q+eg==,Almagro,2,1,60,30,64000,Departamento,64
pdGLVPXD8y/J4w7XKpeGfA==,Coghlan,2,1,40,40,90000,Departamento,90
ERU2tRKxTXfDDV3Ur42Mdg==,Palermo,2,1,56,56,140000,Departamento,140
PW/r1BjP6uE+8GciIaIxZw==,Palermo,2,1,50,44,109990,Departamento,110
OiODMZBw+FuortKhgIFWfw==,Palermo,2,1,42,38,105000,Departamento,105
GnuVMIAyds0V9p9IRA/+VA==,Palermo,2,1,37,35,94900,Departamento,95
5o5CZw5QP6j34mmQb4uKKg==,Barracas,2,1,43,40,110000,Departamento,110
7aoMuM6aPRCE/fQr5ebqMQ==,Belgrano,2,1,64,48,194900,Departamento,195
jjYat6VAOI5AqgO71LD2Rg==,Belgrano,2,1,61,50,105000,Departamento,105
Y9voM140pyHaus8ijWmwBw==,Belgrano,2,1,45,45,115000,Departamento,115
RXopX+/37nIjXd3vlRRkJQ==,Belgrano,2,1,29,28,88000,Departamento,88
zepd3V7xb/qez5803DB6Zw==,Floresta,2,1,53,53,117000,Departamento,117
FYAoWz6CRToj4FNElWZI5A==,Paternal,2,1,43,40,78000,Departamento,78
k7u86VEwIYe4E67cDv6iWw==,Recoleta,2,1,40,40,140000,Departamento,140
5sKZjescuFkQV+MQozVysA==,Recoleta,2,1,48,42,85000,Departamento,85
Qs14Ode3qYdj21wSIUDPJw==,Caballito,2,1,57,52,136000,Departamento,136
3mYUXvm0US/MC2P/dIfABw==,Caballito,2,1,45,40,123000,Departamento,123
6bwU9pM+zdEGtWqOQRG5UA==,Caballito,2,1,51,51,127000,Departamento,127
G3hSu/gLgvKDYrfsiEd3Rg==,Caballito,2,1,64,62,157000,Departamento,157
GBONuVSyg6dJ7hc7YjXf1Q==,Caballito,2,1,40,40,65000,Departamento,65
VwaWSJF4pXvum9fG+/wXzw==,Caballito,2,1,51,51,129000,Departamento,129
gD2lTsGlVlcvdFyx6Mbv0Q==,Caballito,2,1,85,44,109000,Departamento,109
4i3uHGVnHfUGByE4LhkiCA==,Caballito,2,1,51,51,129000,Departamento,129
BoHoVWN75T59hS4zOrAltw==,Caballito,2,1,60,30,64000,Departamento,64
PDYi3W2N3BQJZctOWRzSYw==,Mataderos,2,1,42,40,65000,Departamento,65
mWvEWWYzN5cO492rjYVqVw==,San Telmo,2,1,30,30,62000,Departamento,62
eM+/GtsBdJoXy1bpHU73Cg==,San Telmo,2,1,45,43,60000,Departamento,60
63qkHaD+r9HJeoTsqNGhWA==,San Telmo,2,1,45,43,60000,Departamento,60
AXzrv8Rs+nasuKcnbj6hcw==,Colegiales,2,2,61,54,198000,Departamento,198
w8zZ1k8lG1YcOJITYAmTEA==,Villa Luro,2,1,46,38,105000,PH,105
AtWTb+0VpyZr/kGteeaogA==,Villa Crespo,2,1,56,56,135000,Departamento,135
eZdwVKzWHIFLlz+o8R1KMg==,Villa Devoto,2,1,48,45,102000,Departamento,102
/I+rAuvfBPdRLAYMqOTGQw==,Villa Devoto,2,1,48,45,118900,Departamento,119
3fiI1IWmYQHipTOL3Hk92A==,Puerto Madero,2,1,110,102,600000,Departamento,600
7QZk0nQit1i8IMrKcTuo7A==,Puerto Madero,2,1,63,60,239000,Departamento,239
KOyi95dwe0tMe7YNm5oMZw==,San Cristobal,2,1,51,48,80000,Departamento,80
Q/qcNXUyZ99JeJqzCDLihQ==,Villa Urquiza,2,1,57,57,120000,Departamento,120
ExWDTFjHu1RilyuULotQpA==,Villa Urquiza,2,1,51,47,125000,Departamento,125
vjbykCjRWVuF/+pWCEVTzA==,Villa del Parque,2,1,46,40,93500,Departamento,94
wg5IhoZFnvI0Yab/hDC/yg==,Villa General Mitre,2,1,43,40,78000,Departamento,78
M1DGSOqWYaWZqRCaH1G3HQ==,Nuñez,3,1,100,55,149000,PH,149
l6r3RhgfXt0YXo30E3t+kA==,Nuñez,3,1,100,55,149000,PH,149
OAgQcSgGNlTHNDW8C42Brw==,Nuñez,3,3,115,107,550000,Departamento,550
OxyYrrIIqVw1LjEbkeWAhg==,Nuñez,3,3,115,107,550000,Departamento,550
LZRHKHRGV73Nw9DArf8r4g==,Nuñez,3,1,52,52,125000,Departamento,125
0cUck5PIJ0moG8K6xgEtiQ==,Nuñez,3,1,97,85,254000,Departamento,254
JxS7EMiw0+O1VodjdLu4FA==,Nuñez,3,1,57,57,128000,Departamento,128
sa+IV2CWWTw4NzBOkTuxxA==,Retiro,3,1,60,60,105000,Departamento,105
GSeJ3YDksQhbRxmvUkpRYw==,Almagro,3,1,52,48,118000,Departamento,118
8MQQMx7ZDOUnl3aw/Fwkmw==,Coghlan,3,1,100,86,275000,Departamento,275
JkMSyWBjDyE5KNs9dSRzHw==,Coghlan,3,1,100,86,295000,Departamento,295
vFfdndhw5tq6Egdj6ixTpA==,Palermo,3,2,52,47,150000,Departamento,150
9dQkVuMbCXlaz/9iw4tYCA==,Palermo,3,2,110,90,450000,Departamento,450
PJ+K/U9p2My9YNhSicVFLg==,Palermo,3,2,98,78,480000,Departamento,480
Rjb27PUgmBleIfzAP9610w==,Palermo,3,2,138,92,395000,Departamento,395
GZwhCkEImqgYljdT1dLGzQ==,Palermo,3,1,76,68,85000,Departamento,85
isfo3ZEHfzXUvX4AYKWK2w==,Palermo,3,1,64,62,290000,Departamento,290
8y8vo2gqRhqh9tEjWtbM+w==,Palermo,3,3,100,95,260000,Departamento,260
j1NDC/4UUtLjhFd6g/c0wA==,Palermo,3,1,75,58,125000,Departamento,125
Kt4u142hbx1HGK43GLKpbQ==,Barracas,3,1,88,88,148500,PH,148
TQ5CgYs4rotle+cSy69QAA==,Belgrano,3,1,60,60,139000,Departamento,139
csdqHXdo9LeYwCspafatCw==,Recoleta,3,2,80,80,179000,Departamento,179
YY/JjhazwehI+DuP/UZTZA==,Recoleta,3,1,74,68,139800,Departamento,140
wnUSB6esIlxAXnfsSY8Scw==,Recoleta,3,2,90,84,168000,Departamento,168
N0Wg/lsH/uq7QAOc6sa6Zg==,Recoleta,3,2,76,69,165000,Departamento,165
AqUfGm6hj4LUJI4MkZgYCg==,Saavedra,3,1,63,60,105000,Departamento,105
k1kM1MwV6v8/zG5H7OhmQA==,Caballito,3,2,80,80,135000,Departamento,135
LIn98ALQP3fJQtXjb160ZA==,Caballito,3,1,45,45,78000,Departamento,78
M7iAHHHtpMQzrkGfZCTt8A==,Caballito,3,2,89,65,149900,PH,150
Z6lAGrgCkb4Z6EGjlUaCcQ==,Caballito,3,1,63,56,105000,PH,105
bOHo3lWWhGuIdcTqmZ8jaA==,Monserrat,3,1,80,72,150000,Departamento,150
OWQDifi84t3yK/fu69J/Pg==,San Telmo,3,2,87,81,165000,Departamento,165
GyE64rOb8+CoH9/ZH0cpuw==,Colegiales,3,2,121,63,184900,Departamento,185
RTU6DvJ0ihA4IjH+DdkNTw==,Villa Luro,3,1,270,70,250000,Casa,250
siXBYTw8bcNMIsgBesELVQ==,San Nicolás,3,1,77,75,130000,Departamento,130
5fPYFccKekIm6Ytq0Ydl7g==,Villa Devoto,3,1,104,58,120000,PH,120
+UvjjPFdT/LwR/3Mm7J7Rw==,Villa Lugano,3,1,70,60,130000,Departamento,130
kfyY7ujIn9hLYS/7emiqUA==,Puerto Madero,3,2,195,195,990000,Departamento,990
DV3Aqs79Ci403jW0LVHZPQ==,Villa Urquiza,3,1,68,53,117000,PH,117
JWCs/pElaFQwPfAiGdRRsA==,Villa Urquiza,3,1,110,100,350000,Departamento,350
MLTaEdZQSs7ysyP3HLugQA==,Villa Urquiza,3,3,133,87,305000,Departamento,305
V01Q7hSnTSctvMGzHixMuA==,Villa Urquiza,3,2,86,75,240000,Departamento,240
z1sBTcpf4983WdNXE8L4GA==,Parque Chacabuco,3,1,67,64,98000,Departamento,98
pwhUrFUhZ8ffz3N+ay1s+w==,Villa Santa Rita,3,1,86,57,83000,PH,83
q5kotYxVdiJQspIBSkHxRg==,Villa del Parque,3,1,75,67,123000,Departamento,123
+O7c71j/nLUMz3+I80e0TA==,Villa del Parque,3,2,70,66,134000,Departamento,134
ER8/iQrGwQT4/KJLQyUZWQ==,Villa del Parque,3,1,50,50,87000,Departamento,87
JMPyGhk7lYEQVreyOEoe8w==,Retiro,4,2,72,72,190000,Departamento,190
hgzsHho6Vh38kTqEzb/IWg==,Retiro,4,1,131,119,270000,Departamento,270
GvDdkVwCASjl3gQhBudiXQ==,Versalles,4,2,124,100,265000,PH,265
BH/7cuuHjsrwRnZZ6hwtbw==,Flores,4,1,95,65,140000,PH,140
pVqc6+nOf4bPqNvYAYTKWw==,Nuñez,4,2,118,109,480000,Departamento,480
eWSsIoXFFEmQ3Ou0drlRYg==,Nuñez,4,3,249,136,435000,Casa,435
CgS2xbjAtp2tLtvKZSdqrg==,Almagro,4,2,115,115,178000,Departamento,178
FKVN26UjcxV+Rh0radOehA==,Almagro,4,1,92,90,145000,Departamento,145
LoIzEqhUzE8879Kv4tVPoQ==,Palermo,4,2,110,110,449000,Departamento,449
sDFT6ghl+BSCykHB9CzWKQ==,Palermo,4,1,85,78,138500,Departamento,138
ymuST43jV0ych/yU8t8ZDw==,Belgrano,4,2,148,132,420000,Departamento,420
irKh5tAt8ZgC6xjzE2FVJg==,Belgrano,4,2,115,102,430000,Departamento,430
ZHU/WAPsKoBYY4fez9hfpw==,Belgrano,4,3,137,120,420000,Departamento,420
TGd6szHetb44riba1KomjA==,Saavedra,4,2,141,119,360000,Departamento,360
mFlhN8SfKxeF7Z2JrXqpIg==,Caballito,4,3,136,123,329000,Departamento,329
0QwIJKw9UFlAuhMRWldBlg==,Colegiales,4,2,108,88,292000,Departamento,292
fJeOzKOEIX3WptRERWkB7Q==,Villa Crespo,4,2,66,66,139000,Departamento,139
Tm5fxosRGYCZW+timnKMxg==,Villa Crespo,4,1,74,70,114000,Departamento,114
DIqh3+qeOZ3EPuo9zNVhsw==,Villa Devoto,4,3,232,152,289000,Casa,289
5T2lGmVyCxtIXm9v5N8H8Q==,Villa Devoto,4,2,260,160,330000,Casa,330
PM7ZdZZ92mFnsstQeL6ZLQ==,Villa Lugano,4,2,182,145,184000,PH,184
KsukApZPvHUlREDjsDI73Q==,Villa Urquiza,4,1,140,100,200000,PH,200
YocNIfIVc/wRTwmbJndbdg==,Velez Sarsfield,4,1,112,69,132000,PH,132
vRYF4dQLWVyrGpXWiHt4KQ==,Parque Chacabuco,4,2,106,100,298000,Departamento,298
LJzhlkxyaOOQG18rxJUA1Q==,Parque Patricios,4,1,72,68,80000,Departamento,80
vWumwZF4hlzwRQ2k4HCKrg==,Villa del Parque,4,2,230,165,285000,Casa,285
vGkov5FgaIKh4ubeYKunRw==,Villa del Parque,4,2,105,95,238000,Departamento,238
4xz4W6pOdpNP5LaeKfq+zw==,Villa del Parque,4,2,205,160,372000,Casa,372
w7Yb1rNyj+yajskjGYEc8A==,Villa del Parque,4,2,230,165,285000,PH,285
wreuC+PdtqJZWzfbO2yXEw==,Palermo,5,2,240,220,890000,Departamento,890
LPcEN49AtnW1cSUtzOVE5A==,Recoleta,5,4,330,310,1650000,Departamento,1650
U9p0v4cbS/WXcjpUZQYBfg==,Villa Devoto,6,4,300,300,590000,Departamento,590
oWXePY/v2QCS6X+Vp2XoIg==,Flores,5,1,194,106,210000,PH,210
i/oadpzn39VfmVZ1s2iqmA==,Floresta,5,1,194,106,210000,PH,210
Q8xbAlMcSUqkCKbPaG9yTA==,Recoleta,5,5,170,170,370000,Departamento,370
R0Kj9w4uPmp9WI6iWPKXxg==,Caballito,5,2,510,377,660000,Casa,660
vxQQA2/TRpjhQMY1/UmMww==,Villa Devoto,5,3,187,118,299000,PH,299
9cAP27rqFHVDNRpUUGKmPg==,Villa Devoto,5,4,551,423,790000,Casa,790
D/l1rifOnzFxloOrlwiRUA==,Monte Castro,6,2,253,195,310000,Casa,310
D7Of72iUXhylXu7tdEqAag==,Belgrano,6,3,270,240,690000,Departamento,690
vAAHVoO9zIdMNVS/POqgcg==,Palermo,1,1,42,37,99000,Departamento,99
sQ0pFs1haUyIdHVENa/+eQ==,Coghlan,2,1,38,38,163000,Departamento,163
YHOYwTEMJayXp3vbx92euQ==,San Telmo,2,1,54,46,133000,Departamento,133
fOBV2OeRjzBtb3xA9RTmKA==,Barrio Norte,2,1,100,85,159999,PH,160
